AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Evil Geniuses | РМР 2020, Легенда",1.40
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Xyp9x (металлическая) | Берлин 2019, yuurih (голографическая) | Стокгольм 2021, Xyp9x (металлическая) | Берлин 2019, Охотник",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Xyp9x (металлическая) | Берлин 2019, yuurih (голографическая) | Стокгольм 2021, Xyp9x (металлическая) | Берлин 2019, Охотник",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Imperial Esports | Антверпен 2022, Vitality (голографическая) | РМР 2020, FURIA (блёстки) | Антверпен 2022",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: flusha | Клуж-Напока 2015,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Последняя Вэнс, Высший разум (голографическая), Тер-тех",1.78
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: flusha | Клуж-Напока 2015,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Последняя Вэнс, Высший разум (голографическая), Тер-тех",1.78
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: jdm64 | Кёльн 2016, jdm64 | Кёльн 2016, Xizt | Колумбус 2016",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Жидкий огонь,1.66
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Я тебя вижу (голографическая),1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Спасите, Boombl4 | Стокгольм 2021, Ninjas in Pyjamas | Антверпен 2022, Тер-тех",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Спасите, Boombl4 | Стокгольм 2021, Ninjas in Pyjamas | Антверпен 2022, Тер-тех",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Boom | РМР 2020, Virtus.pro | РМР 2020, olofmeister | Катовице 2019, Copenhagen Flames | Антверпен 2022",1.80
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: MIBR | Лондон 2018,1.69
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: BIG | Антверпен 2022, Copenhagen Flames | Антверпен 2022, FaZe Clan | Антверпен 2022",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Легендарный беркут-магистр (голографическая), Серебро (голографическая), Слишком поздно, Сезон сёрфинга",1.57
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Приветствую, Приветствую, Приветствую, Приветствую",1.57
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Ципао (голографическая),1.57
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Boom | РМР 2020, Boom | РМР 2020, Boom | РМР 2020, Boom | РМР 2020",1.57
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Великий магистр высшего ранга,1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Тащермэн (голографическая), Выпустите! (голографическая), Выпустите! (голографическая), b1t | Стокгольм 2021",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Тащермэн (голографическая), Выпустите! (голографическая), Выпустите! (голографическая), b1t | Стокгольм 2021",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Последняя Вэнс, Последняя Вэнс, Последняя Вэнс, Тамара",1.57
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Сезон сёрфинга,1.76
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: olofmeister | Кёльн 2015, flusha | Кёльн 2015, Fnatic | Атланта 2017, XANTARES | Бостон 2018",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: olofmeister | Кёльн 2015, flusha | Кёльн 2015, Fnatic | Атланта 2017, XANTARES | Бостон 2018",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Astralis (голографическая) | РМР 2020, FaZe (голографическая) | РМР 2020, Astralis (голографическая) | РМР 2020, FaZe (голографическая) | РМР 2020",1.77
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Xyp9x | Берлин 2019, Magisk | Берлин 2019, gla1ve | Берлин 2019, dupreeh | Берлин 2019",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | Кёльн 2016, Магистр-хранитель, Пятнистый враг",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Золотая сеть, Золотая сеть, Золотая сеть (металлическая), Золотая сеть (металлическая)",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FaZe Clan | Кёльн 2016, FaZe Clan | Стокгольм 2021, FaZe Clan | Стокгольм 2021, cadiaN | Стокгольм 2021",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: EliGE | Берлин 2019, AdreN | Берлин 2019",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Renegades | Стокгольм 2021, PGL | Антверпен 2022, Renegades | Стокгольм 2021, Natus Vincere (металлическая) | Берлин 2019",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: LEGIJA | Краков 2017, Мантикора",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: apEX | Кёльн 2016,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Всё нормально (террорист),1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FURIA | Антверпен 2022, FURIA | Антверпен 2022, FURIA | Антверпен 2022, FURIA | Антверпен 2022",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: qikert | Антверпен 2022,1.61
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: qikert | Антверпен 2022,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: MIBR | Антверпен 2022, MIBR | Антверпен 2022, MIBR | Антверпен 2022, exit | Антверпен 2022",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere | Стокгольм 2021, Spirit | РМР 2020, OG | РМР 2020",1.63
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: GODSENT (голографическая) | РМР 2020, 100 Thieves (голографическая) | РМР 2020",1.63
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: byali | Атланта 2017,1.57
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere | Антверпен 2022, Natus Vincere | Антверпен 2022, Natus Vincere | Антверпен 2022, Natus Vincere | Антверпен 2022",1.42
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: dexter | Берлин 2019, Tyloo | Берлин 2019, BnTeT | Берлин 2019, WorldEdit | Катовице 2019",1.73
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Код «Дружба», Код «Дружба», Код «Дружба», Код «Дружба»",1.69
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Я слишком стар, Я слишком стар, Я слишком стар, Я слишком стар",1.69
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: apEX | Клуж-Напока 2015,1.76
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: apEX | Клуж-Напока 2015,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: dupreeh | Антверпен 2022,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: steel (металлическая) | Клуж-Напока 2015,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FURIA | РМР 2020, 100 Thieves | РМР 2020, Liquid | РМР 2020, Evil Geniuses | РМР 2020",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Boom | РМР 2020, Boom | РМР 2020, Evil Geniuses | РМР 2020, North | РМР 2020",1.77
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Металл,1.57
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | РМР 2020, PGL | Антверпен 2022, Ninjas in Pyjamas | РМР 2020, FURIA | Антверпен 2022",1.72
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Heroic | РМР 2020, LEGIJA | Краков 2017, olofmeister | Кёльн 2015, Liquid | РМР 2020",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | Антверпен 2022, BIG | Антверпен 2022",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Самурай, Спартанец, Золотая звезда, Самурай",1.62
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Самурай, Спартанец, Золотая звезда, Самурай",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Edward | Колумбус 2016, FURIA (голографическая) | РМР 2020, ESL | Кёльн 2016, Fnatic | MLG Columbus 2016",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Xyp9x | Краков 2017,1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022, FaZe Clan | Антверпен 2022",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020, Ninjas in Pyjamas | РМР 2020",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Twistzz (голографическая, чемпион) | Антверпен 2022, karrigan (голографическая, чемпион) | Антверпен 2022, rain (голографическая, чемпион) | Антверпен 2022, ropz (голографическая, чемпион) | Антверпен 2022",1.74
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: REZ | Лондон 2018,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Я слишком стар, Кудах, Подопытная свинка (голографическая), Тащермэн (голографическая)",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Virtus.pro (голографическая) | РМР 2020, Virtus.pro (голографическая) | РМР 2020, Virtus.pro (голографическая) | РМР 2020, apEX (голографическая) | Антверпен 2022",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Virtus.pro (голографическая) | РМР 2020, Virtus.pro (голографическая) | РМР 2020, Virtus.pro (голографическая) | РМР 2020, apEX (голографическая) | Антверпен 2022",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Team Liquid | Колумбус 2016, Natus Vincere | Катовице 2019, Virtus.Pro | Краков 2017, FURIA | Катовице 2019",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Vitality | Антверпен 2022, PGL | Антверпен 2022",1.57
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Gen.G (голографическая) | РМР 2020, Gen.G | РМР 2020, Медаль за заслуги, chrisJ (металлическая) | Берлин 2019",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Heroic | РМР 2020, Nemiga | РМР 2020, G2 | РМР 2020, Спартанец",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Сепаратистские пиксели, Постер SAS, Трезвый ум",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: EliGE | Катовице 2019, gla1ve | Катовице 2019, Hobbit | Катовице 2019, Hobbit | Катовице 2019",1.73
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: dennis | Лондон 2018, MSL | Бостон 2018, Misfits Gaming | Бостон 2018, AZR | Бостон 2018",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: TYLOO | РМР 2020, TYLOO | РМР 2020, TYLOO | РМР 2020, TYLOO | РМР 2020",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FL1T | Антверпен 2022, FL1T | Антверпен 2022, EliGE | Антверпен 2022, xfl0ud | Антверпен 2022",1.76
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FL1T | Антверпен 2022, FL1T | Антверпен 2022, EliGE | Антверпен 2022, xfl0ud | Антверпен 2022",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: f0rest | Кёльн 2016,1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: NEO | Берлин 2019, Spirit (голографическая) | РМР 2020, s1mple | Стокгольм 2021, 100 Thieves (металлическая) | РМР 2020",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: RpK | Клуж-Напока 2015, Team EnVyUs | Кёльн 2015, flusha | Кёльн 2015",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: В паутине (голографическая), В паутине (голографическая), В паутине (голографическая), В паутине (голографическая)",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Змеиная атака, Змеиная атака, Благородный летун",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Компания «Один на пятерых» (голографическая),1.77
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Fnatic | Кёльн 2015,1.62
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Плохо нарисованная Ава, Evil Geniuses | РМР 2020, Плохо нарисованный Номер К",1.63
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Шлем солдата Альянса, Copenhagen Flames (голографическая) | Антверпен 2022, Boom | РМР 2020",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Шлем солдата Альянса, Copenhagen Flames (голографическая) | Антверпен 2022, Boom | РМР 2020",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere | РМР 2020, Gambit | Краков 2017, Virtus.Pro | Краков 2017, Spirit | РМР 2020",1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Astralis | РМР 2020, Astralis | РМР 2020, Astralis | РМР 2020",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Team Liquid | Антверпен 2022, Team Liquid | Антверпен 2022, Team Liquid | Антверпен 2022, Team Liquid | Антверпен 2022",1.74
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Flipsid3 Tactics | Атланта 2017,1.66
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Hobbit | Краков 2017, Hobbit | Краков 2017, Hobbit | Краков 2017, Hobbit | Краков 2017",1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere | Бостон 2018, Natus Vincere | Бостон 2018",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Змеиная атака, ESPADA | РМР 2020, Renegades | РМР 2020, Vitality | РМР 2020",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Змеиная атака, ESPADA | РМР 2020, Renegades | РМР 2020, Vitality | РМР 2020",1.55
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020, Пиксельный мститель",1.55
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Обнимашки,1.74
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Evil Geniuses | РМР 2020,1.65
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Renegades | РМР 2020, Renegades | РМР 2020, Renegades | РМР 2020, Renegades | РМР 2020",1.78
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: jks | Берлин 2019, olofmeister (металлическая) | Лондон 2018, Stewie2K | Краков 2017, Natus Vincere | Колумбус 2016",1.67
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: olofmeister | Кёльн 2015,1.67
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: IEM | Катовице 2019,1.67
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021",1.86
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Кость «Петух», Кость «Петух», Кавайный террорист, KRIMZ | Кёльн 2015",1.69
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Кость «Петух», Кость «Петух», Кавайный террорист, KRIMZ | Кёльн 2015",1.67
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Astralis | Атланта 2017, North | Атланта 2017",1.67
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Спартанец,1.67
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Vitality | РМР 2020, Natus Vincere | РМР 2020, 100 Thieves | РМР 2020",1.68
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Vitality | РМР 2020, Natus Vincere | РМР 2020, 100 Thieves | РМР 2020",1.68
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Спец-тех,1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Серебро, allu | Берлин 2019",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020",1.76
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Sharks Esports | Стокгольм 2021, Sharks Esports | Стокгольм 2021, Sharks Esports (голографическая) | Стокгольм 2021, Sharks Esports (голографическая) | Стокгольм 2021",1.73
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Блицкриг, Блицкриг, Блицкриг, Блицкриг",1.68
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Блицкриг, Блицкриг, Блицкриг, Блицкриг",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Happy | Клуж-Напока 2015,1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Возрождение феникса, BIG | Краков 2017, Astralis | Бостон 2018, jkaem | Лондон 2018",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Сапер, Nemiga | РМР 2020, Evil Geniuses | РМР 2020, На охоте",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020",1.78
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Крепкие объятия (голографическая), Крепкие объятия (голографическая), Крепкие объятия (голографическая), Крепкие объятия (голографическая)",1.67
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: NiKo | Бостон 2018,1.67
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: G2 Esports | Антверпен 2022, dupreeh | Антверпен 2022, coldzera (металлическая) | Бостон 2018, KRIMZ | Кёльн 2015",1.68
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: FaZe Clan | Краков 2017, FaZe Clan | Краков 2017, Gambit | Краков 2017, Гнев",1.68
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | Антверпен 2022, IHC Esports (блёстки) | Антверпен 2022",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | Антверпен 2022, IHC Esports (блёстки) | Антверпен 2022",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: electroNic | Стокгольм 2021, b1t | Стокгольм 2021, Perfecto | Стокгольм 2021, Boombl4 | Стокгольм 2021",1.85
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: XANTARES | Катовице 2019, Легендарный беркут-магистр",1.61
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Сапер, Сапер, Сапер, Сапер",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Liquid (золотая) | РМР 2020, Liquid (металлическая) | РМР 2020, Плохо нарисованный балканец, Привет, ПП-19 «Бизон»",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: NEO | Кёльн 2015,1.62
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Kjaerbye | Атланта 2017, Ex6TenZ | Колумбус 2016, Fnatic | РМР 2020",1.70
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Чёрный рыбозуб, На охоте, Медаль за заслуги, Team Spirit | Стокгольм 2021",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Virtus.pro | РМР 2020, Virtus.Pro | Атланта 2017, Virtus.pro | РМР 2020, Virtus.pro | РМР 2020",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Пятнистый враг, Древний защитник, Пятнистый враг",1.81
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Пятнистый враг, Древний защитник, Пятнистый враг",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Каменная чешуя, Гнумление, Падальщик, Последняя Вэнс",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Пятнистый враг, Пятнистый враг, Змеиная атака, Змеиная атака",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020, Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: s1mple | Лондон 2018,1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Пятнистый враг, Пятнистый враг, Змеиная атака, Змеиная атака",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020, Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: Жёлтый смертоносец,1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: SicK | Берлин 2019,1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: sergej | Берлин 2019, DreamEaters | Берлин 2019, Winstrike Team | Лондон 2018, Расколотая сеть",1.64
AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка: olofmeister | Клуж-Напока 2015,1.64
AK-47 | Элитное снаряжение (После полевых испытаний),"Наклейка: Fnatic | РМР 2020, sjuush | Стокгольм 2021, Fnatic | Лондон 2018",1.64
